"ID"	"R3.D10"	"R3.D21"
"a208613"	2.38719114406645e-07	6.51858654228889e-07
"a20871"	2.70248054045258e-08	1.53854837644086e-07
"a208815"	3.15289396386135e-08	2.1053819888138e-07
"a208937"	5.40496108090517e-08	2.1458701039833e-07
"a209404"	3.60330738727011e-08	6.07321727542444e-08
"a209710"	8.46777236008476e-07	5.4254074327125e-07
"a209915"	2.70248054045258e-08	8.09762303389925e-09
"a210061"	1.35124027022629e-07	3.11758486805121e-07
"a210280"	9.00826846817528e-09	1.33610780059338e-07
"a210467"	3.15289396386135e-08	7.69274188220429e-08
"a210570"	6.83727576734503e-06	8.5591875468315e-06
"a210977"	1.59446351886702e-06	1.5830853031273e-06
"a211176"	1.84669503597593e-07	2.71270371635625e-07
"a211322"	7.65702819794898e-08	1.82196518262733e-07
"a211497"	4.43206808634224e-06	4.64398680994122e-06
"a212275"	1.03595087384016e-07	1.98391764330532e-07
"a212496"	4.41405154940589e-07	7.73322999737378e-07
"a213246"	9.45868189158404e-08	4.17027586245811e-07
"a21335"	5.7202504772913e-07	1.37659591576287e-06
"a213791"	1.35124027022629e-08	2.71270371635625e-07
"a21392"	5.40496108090517e-08	1.01220287923741e-07
"a213975"	2.02686040533944e-07	3.92734717144114e-07
"a214255"	4.05372081067887e-09	3.64393036525466e-08
"a214718"	1.62148832427155e-07	6.55907465745839e-07
"a215650"	9.00826846817528e-09	2.83416806186474e-08
"a21569"	4.93202698632596e-06	6.02058272570409e-06
"a215726"	4.05372081067887e-09	1.53854837644086e-07
"a216060"	3.2429766485431e-07	4.65613324449207e-07
"a21613"	4.50413423408764e-07	7.04493203949235e-07
"a216315"	7.79215222497161e-07	1.20654583205099e-06
"a216762"	3.89157197825172e-06	4.77759759000056e-06
"a216862"	4.05372081067887e-09	1.66001272194935e-07
"a217075"	9.45868189158404e-07	1.36040066969507e-06
"a217561"	6.30578792772269e-08	6.88297957881436e-08
"a217574"	8.55785504476651e-08	2.55075125567826e-07
"a217773"	4.05372081067887e-08	1.78147706745783e-07
"a217831"	3.60330738727011e-08	9.7171476406791e-08
"a218001"	1.35124027022629e-08	1.61952460677985e-07
"a21923"	3.60330738727011e-08	3.2390492135597e-08
"a21937"	1.84669503597593e-07	4.25125209279711e-07
"a219617"	4.05372081067887e-09	6.4780984271194e-08
"a220350"	7.49487936552183e-06	8.01259799204331e-06
"a220646"	9.00826846817528e-08	2.38879879500028e-07
"a220875"	4.9545476574964e-08	2.59123937084776e-07
"a221190"	7.47686282858548e-07	1.06483742895775e-06
"a221564"	4.50413423408764e-09	2.02440575847481e-08
"a221721"	8.10744162135775e-08	6.07321727542444e-08
"a221767"	1.85570330444411e-06	1.66811034498325e-06
"a221942"	1.5314056395898e-07	1.21464345508489e-07
"a222435"	4.9545476574964e-08	6.4780984271194e-08
"a222534"	4.50413423408764e-08	2.79367994669524e-07
"a222568"	2.67095160081397e-06	3.03660863771222e-06
"a222574"	7.11653208985847e-07	3.52246601974617e-07
"a222992"	1.17107490086279e-07	2.99612052254272e-07
"a2231"	1.80165369363506e-08	5.26345497203451e-08
"a223663"	1.35124027022629e-08	3.03660863771222e-07
"a224045"	7.65702819794898e-08	4.00832340178013e-07
"a224055"	3.15289396386135e-08	5.26345497203451e-08
"a224310"	9.9090953149928e-08	1.57903649161035e-07
"a225215"	3.15289396386135e-08	1.90294141296632e-07
"a225261"	2.15748029812798e-06	3.2066587214241e-06
"a225424"	1.21611624320366e-07	4.61564512932257e-07
"a225646"	1.08099221618103e-07	4.37271643830559e-07
"a226205"	4.05372081067887e-09	8.09762303389925e-09
"a226502"	1.80165369363506e-08	5.26345497203451e-08
"a226581"	6.17066390070006e-07	8.13811114906874e-07
"a226672"	4.50413423408764e-08	9.7171476406791e-08
"a226675"	2.70248054045258e-08	3.15807298322071e-07
"a226855"	4.50413423408764e-09	4.04881151694962e-08
"a226984"	8.10744162135775e-08	1.78147706745783e-07
"a227091"	4.50413423408764e-08	3.52246601974617e-07
"a227124"	9.45868189158404e-08	1.53854837644086e-07
"a227310"	2.4772738287482e-07	2.99612052254272e-07
"a22772"	4.05372081067887e-08	1.17415533991539e-07
"a228181"	1.80165369363506e-08	6.4780984271194e-08
"a229037"	5.63016779260955e-06	6.85058908667876e-06
"a22911"	3.77896862239953e-06	3.59129581553432e-06
"a229195"	8.51281370242564e-07	7.93567057322126e-07
"a22933"	1.5674387134625e-06	1.87055092083073e-06
"a229497"	5.16173783226443e-06	4.24315446976321e-06
"a229677"	9.45868189158404e-08	5.78980046923796e-07
"a230256"	9.00826846817528e-09	1.17415533991539e-07
"a230306"	6.75620135113146e-07	1.36444948121202e-06
"a230902"	4.82392776470786e-06	4.09334844363607e-06
"a231007"	1.17557903509687e-06	3.70061372649196e-06
"a231117"	4.50413423408764e-08	3.64393036525466e-08
"a231153"	4.50413423408764e-09	1.66001272194935e-07
"a23117"	7.20661477454022e-08	1.29561968542388e-07
"a231225"	8.51281370242564e-07	1.04054455985605e-06
"a231308"	6.30578792772269e-08	2.91514429220373e-07
"a231483"	4.50413423408764e-09	1.33610780059338e-07
"a231705"	1.27016585401271e-06	1.50210907278831e-06
"a232088"	1.7115710089533e-07	6.15419350576343e-07
"a232289"	3.60330738727011e-08	8.90738533728917e-08
"a232680"	4.05372081067887e-09	7.69274188220429e-08
"a23350"	2.38719114406645e-07	3.64393036525466e-07
"a233737"	1.66652966661243e-07	6.92346769398386e-07
"a233961"	4.05372081067887e-09	4.45369266864459e-08
"a23447"	1.89173637831681e-07	5.46589554788199e-07
"a234482"	8.55785504476651e-08	6.88297957881436e-08
"a234546"	4.05372081067887e-09	4.04881151694962e-08
"a234701"	9.9090953149928e-08	5.14199062652602e-07
"a234737"	3.91859678365625e-07	4.98003816584804e-07
"a23478"	2.92768725215696e-07	6.07321727542444e-07
"a23486"	4.05372081067887e-09	3.64393036525466e-08
"a234902"	2.25206711704382e-08	1.37659591576287e-07
"a235130"	5.85537450431393e-08	2.55075125567826e-07
"a235678"	6.35082927006357e-06	5.49018841698369e-06
"a236236"	7.65702819794898e-08	1.21464345508489e-07
"a236572"	1.48636429724892e-07	3.56295413491567e-07
"a236639"	1.80165369363506e-08	1.57903649161035e-07
"a237266"	4.50413423408764e-08	1.53854837644086e-07
"a237617"	6.30578792772269e-08	2.99612052254272e-07
"a238194"	3.15289396386135e-08	1.41708403093237e-07
"a238621"	1.26115758554454e-07	2.67221560118675e-07
"a238897"	4.59421691876939e-07	8.70494476144169e-07
"a239027"	2.79706735936842e-06	3.8099316374496e-06
"a239097"	1.80165369363506e-08	4.45369266864459e-08
"a239304"	5.13471302685991e-07	8.13811114906874e-07
"a239436"	9.00826846817528e-09	1.41708403093237e-07
"a239491"	1.80165369363506e-08	4.85857382033955e-08
"a239495"	5.40496108090517e-08	2.51026314050877e-07
"a240013"	1.35124027022629e-08	1.0526909944069e-07
"a240143"	1.8962405125509e-06	1.53854837644086e-06
"a240225"	1.11252115581965e-06	1.35230304666117e-06
"a240493"	4.05372081067887e-08	2.30782256466129e-07
"a240807"	3.15289396386135e-08	2.06489387364431e-07
"a241345"	3.28801799088398e-07	7.04493203949235e-07
"a241583"	4.36901020706501e-07	7.24737261533983e-07
"a241877"	4.05372081067887e-09	2.1458701039833e-07
"a241998"	5.40496108090517e-08	2.02440575847481e-07
"a242168"	1.26115758554454e-07	5.26345497203451e-07
"a242544"	4.05372081067887e-08	2.83416806186474e-08
"a242632"	4.1888448377015e-07	7.77371811254328e-07
"a243007"	1.66652966661243e-07	2.55075125567826e-07
"a243278"	1.51338910265345e-06	1.92318547055107e-06
"a24328"	8.55785504476651e-08	1.17415533991539e-07
"a243476"	1.44132295490804e-07	3.36051355906819e-07
"a243550"	3.15289396386135e-08	2.51026314050877e-07
"a243565"	1.26115758554454e-07	3.32002544389869e-07
"a24360"	1.03595087384016e-07	3.44148978940718e-07
"a244094"	1.00442193420154e-06	1.04054455985605e-06
"a244110"	7.20661477454022e-08	2.67221560118675e-07
"a244182"	1.26115758554454e-07	9.7171476406791e-08
"a244331"	4.008679468338e-07	4.98003816584804e-07
"a244357"	1.03595087384016e-07	6.84249146364486e-07
"a244412"	4.50413423408764e-09	2.30782256466129e-07
"a244493"	5.85537450431393e-08	7.28786073050932e-08
"a244642"	4.50413423408764e-09	1.33610780059338e-07
"a244778"	4.05372081067887e-08	1.29561968542388e-07
"a245157"	1.7115710089533e-07	8.09762303389925e-07
"a245274"	5.40496108090517e-08	4.37271643830559e-07
"a24542"	3.60330738727011e-08	2.1053819888138e-07
"a24561"	2.11694309002119e-07	4.25125209279711e-07
"a245627"	1.01793433690381e-06	1.70454964863579e-06
"a2457"	4.05372081067887e-09	6.07321727542444e-08
"a245846"	5.05814274488042e-06	4.97598935433109e-06
"a246889"	6.71116000879058e-07	9.51470706483162e-07
"a247459"	9.00826846817528e-08	3.40100167423768e-07
"a247673"	8.10744162135775e-08	4.21076397762761e-07
"a248067"	5.34640733586203e-06	8.48226012800946e-06
"a248548"	5.85537450431393e-08	5.26345497203451e-08
"a248959"	4.57169624759895e-06	5.05696558467008e-06
"a248984"	5.85537450431393e-08	1.57903649161035e-07
"a24922"	2.07190174768031e-07	6.64005088779738e-07
"a249711"	4.05372081067887e-09	4.04881151694962e-09
"a2499"	4.05372081067887e-09	9.31226648898413e-08
"a249907"	6.30578792772269e-08	1.25513157025438e-07
"a250116"	3.15289396386135e-08	1.41708403093237e-07
"a250177"	3.37810067556573e-07	6.15419350576343e-07
"a250645"	4.05372081067887e-09	8.09762303389925e-09
"a250658"	1.73409168012374e-06	2.38879879500028e-06
"a250679"	1.5314056395898e-07	7.97615868839076e-07
"a25111"	1.12603355852191e-07	1.98391764330532e-07
"a25199"	3.51322470258836e-07	8.30006360974673e-07
"a252479"	1.80165369363506e-08	4.85857382033955e-08
"a252760"	4.50413423408764e-08	7.69274188220429e-08
"a252804"	4.05372081067887e-08	6.07321727542444e-08
"a252878"	3.2429766485431e-07	8.21908737940774e-07
"a252980"	2.25206711704382e-07	3.32002544389869e-07
"a253229"	6.5580194448316e-06	6.23516973610242e-06
"a253425"	4.50413423408764e-09	8.09762303389925e-08
"a253774"	9.9090953149928e-08	4.37271643830559e-07
"a253898"	4.9545476574964e-08	6.07321727542444e-08
"a253961"	4.05372081067887e-09	7.69274188220429e-08
"a254139"	2.25206711704382e-08	8.09762303389925e-08
"a254497"	5.40496108090517e-07	1.34825423514422e-06
"a255106"	4.9545476574964e-08	1.90294141296632e-07
"a255123"	3.60330738727011e-08	2.67221560118675e-07
"a255640"	3.60330738727011e-08	1.0526909944069e-07
"a255840"	9.00826846817528e-07	4.98003816584804e-07
"a25610"	6.80124269347233e-07	6.72102711813638e-07
"a256167"	6.30578792772269e-08	2.83416806186474e-07
"a256262"	4.50413423408764e-09	9.7171476406791e-08
"a256383"	2.38719114406645e-07	8.38103984008572e-07
"a256626"	2.23405058010747e-06	2.03250338150871e-06
"a256763"	5.26983705388254e-07	1.18630177446624e-06
"a256954"	6.21570524304094e-07	5.99224104508544e-07
"a257155"	5.85537450431393e-08	3.1985610983902e-07
"a258057"	9.9090953149928e-08	4.04881151694962e-07
"a258395"	1.92776945218951e-06	2.55480006719521e-06
"a258869"	2.70248054045258e-08	3.68441848042416e-07
"a258878"	6.75620135113146e-08	1.57903649161035e-07
"a258998"	3.69339007195186e-07	9.75763575584859e-07
"a25919"	4.9545476574964e-08	1.25513157025438e-07
"a259414"	1.80165369363506e-07	6.96395580915335e-07
"a25985"	1.12603355852191e-07	3.15807298322071e-07
"a260003"	4.05372081067887e-09	1.13366722474589e-07
"a26024"	4.50413423408764e-09	1.61952460677985e-08
"a260292"	6.75620135113146e-08	1.94342952813582e-07
"a260424"	4.05372081067887e-09	5.26345497203451e-08
"a260503"	3.60330738727011e-08	1.98391764330532e-07
"a260580"	3.15289396386135e-08	8.09762303389925e-08
"a260664"	9.9090953149928e-08	2.06489387364431e-07
"a26096"	6.03103573944335e-06	6.72912474117028e-06
"a261069"	1.39628161256717e-07	1.78147706745783e-07
"a261255"	4.50413423408764e-09	5.26345497203451e-08
"a26150"	1.35124027022629e-08	6.88297957881436e-08
"a261815"	3.58078671609967e-06	4.22291041217846e-06
"a261907"	1.5314056395898e-07	2.55075125567826e-07
"a262071"	1.26115758554454e-07	3.56295413491567e-07
"a262388"	4.41405154940589e-07	5.74931235406847e-07
"a262394"	1.03595087384016e-07	3.56295413491567e-07
"a262482"	4.54016730796034e-06	5.53472534367014e-06
"a262735"	4.9545476574964e-08	9.31226648898413e-08
"a263239"	4.50413423408764e-09	2.02440575847481e-08
"a263274"	7.92727625199424e-07	7.36883696084832e-07
"a263859"	3.55826604492923e-07	9.15031402830615e-07
"a263946"	4.29243992508552e-06	4.65613324449207e-06
"a264112"	6.89132537815409e-07	1.14581365929674e-06
"a26445"	4.50413423408764e-09	4.45369266864459e-08
"a264535"	1.22062037743775e-06	1.49806026127136e-06
"a264833"	3.15289396386135e-08	8.90738533728917e-08
"a264941"	2.11694309002119e-07	4.00832340178013e-07
"a265067"	4.05372081067887e-09	1.0526909944069e-07
"a265130"	5.49504376558692e-07	1.01220287923741e-06
"a26518"	4.05372081067887e-08	1.01220287923741e-07
"a265266"	4.9545476574964e-08	1.49806026127136e-07
"a265294"	1.5314056395898e-07	2.67221560118675e-07
"a265540"	7.20661477454022e-08	3.68441848042416e-07
"a265957"	3.37810067556573e-07	3.07709675288171e-07
"a266116"	7.16157343219934e-07	8.6644566462722e-07
"a26616"	1.80165369363506e-07	6.15419350576343e-07
"a26688"	8.55785504476651e-08	1.25513157025438e-07
"a26711"	6.75620135113146e-08	1.61952460677985e-08
"a26731"	2.25206711704382e-08	8.90738533728917e-08
"a267719"	6.03553987367743e-07	8.38103984008572e-07
"a267750"	7.20661477454022e-08	3.52246601974617e-07
"a267971"	1.08099221618103e-07	3.68441848042416e-07
"a268267"	2.06289347921214e-06	1.70454964863579e-06
"a268629"	2.25206711704382e-08	4.45369266864459e-08
"a268872"	1.03595087384016e-07	1.17415533991539e-07
"a269317"	6.05806054484787e-06	6.80605215999232e-06
"a269789"	1.02694260537198e-06	1.16200890536454e-06
"a270098"	4.50413423408764e-09	1.61952460677985e-08
"a270237"	1.44132295490804e-06	1.6316710413307e-06
"a270498"	3.2429766485431e-07	4.08929963211912e-07
"a27081"	1.04495914230833e-06	1.30371730845778e-06
"a270892"	7.49487936552183e-06	8.32840529036538e-06
"a270922"	1.40979401526943e-06	2.06489387364431e-06
"a271464"	2.16198443236207e-07	6.07321727542444e-07
"a271467"	4.17082830076515e-06	4.39700930740729e-06
"a271535"	4.50413423408764e-08	1.0526909944069e-07
"a271615"	4.52665490525808e-06	6.39307338526346e-06
"a271699"	5.40496108090517e-08	3.2795373287292e-07
"a271810"	2.70248054045258e-08	7.28786073050932e-08
"a271879"	4.05372081067887e-08	1.21464345508489e-07
"a272442"	9.00826846817528e-09	1.21464345508489e-08
"a27309"	1.7115710089533e-07	2.30782256466129e-07
"a273112"	2.70248054045258e-08	6.88297957881436e-08
"a273338"	1.5314056395898e-07	3.84637094110214e-07
"a273438"	9.77397128797017e-07	1.33205898907643e-06
"a273547"	4.94103525479414e-06	3.67632085739026e-06
"a273676"	1.35124027022629e-08	8.50250418559421e-08
"a273766"	2.7700425539639e-06	2.46572621382232e-06
"a273853"	9.00826846817528e-09	1.82196518262733e-07
"a273908"	4.05372081067887e-08	2.46977502533927e-07
"a274193"	1.8962405125509e-06	2.94348597282238e-06
"a274350"	1.48636429724892e-07	2.83416806186474e-07
"a274536"	5.40496108090517e-08	9.31226648898413e-08
"a274618"	8.55785504476651e-08	1.37659591576287e-07
"a275014"	1.44132295490804e-07	4.93955005067854e-07
"a27560"	3.48169576294974e-06	3.8180292604835e-06
"a27563"	2.20702577470294e-07	3.07709675288171e-07
"a275717"	1.75661235129418e-07	4.98003816584804e-07
"a275850"	4.9545476574964e-08	1.0526909944069e-07
"a276"	4.50413423408764e-09	6.4780984271194e-08
"a276201"	4.05372081067887e-08	1.0526909944069e-07
"a276308"	1.80165369363506e-08	3.64393036525466e-08
"a276391"	4.50413423408764e-09	6.88297957881436e-08
"a276680"	1.93677772065768e-07	5.10150251135653e-07
"a276744"	5.93644892052751e-06	7.25951904989068e-06
"a276905"	2.82859629900704e-06	3.21070753294105e-06
"a277076"	5.76529181963218e-07	1.13771603626284e-06
"a277572"	4.1888448377015e-07	3.52246601974617e-07
"a27777"	1.68454620354878e-06	2.51836076354267e-06
"a277785"	3.15289396386135e-08	1.25513157025438e-07
"a277802"	6.42289541780897e-06	9.04099611734851e-06
"a277911"	4.50413423408764e-07	5.3444312023735e-07
"a278463"	3.15289396386135e-08	7.69274188220429e-08
"a278505"	9.45868189158404e-08	2.46977502533927e-07
"a278615"	8.64793772944827e-07	1.22678988963574e-06
"a278621"	6.75620135113146e-08	1.0526909944069e-07
"a279242"	2.25206711704382e-08	4.85857382033955e-08
"a279304"	5.40496108090517e-08	2.1053819888138e-07
"a279371"	4.59421691876939e-07	7.65225376703479e-07
"a279573"	9.00826846817528e-09	1.45757214610186e-07
"a279674"	2.07190174768031e-07	4.45369266864459e-07
"a279793"	2.70248054045258e-08	2.95563240737323e-07
"a279865"	9.00826846817528e-09	6.07321727542444e-08
"a280067"	2.9502079233274e-06	2.92729072675458e-06
"a280324"	1.66652966661243e-07	4.25125209279711e-07
"a28054"	4.05372081067887e-08	1.13366722474589e-07
"a280757"	9.00826846817528e-08	1.41708403093237e-07
"a280877"	4.05372081067887e-08	2.99612052254272e-07
"a280982"	4.50413423408764e-08	9.7171476406791e-08
"a281254"	7.20661477454022e-08	1.86245329779683e-07
"a281307"	4.9545476574964e-08	3.1985610983902e-07
"a281626"	4.50413423408764e-09	3.64393036525466e-08
"a282393"	1.80165369363506e-08	8.09762303389925e-08
"a282469"	1.35124027022629e-08	2.63172748601726e-07
"a28251"	9.00826846817528e-09	1.78147706745783e-07
"a283123"	5.40496108090517e-07	1.1093743556442e-06
"a283149"	3.01776993683872e-07	2.91514429220373e-07
"a283420"	7.2516561168811e-07	9.96007633169607e-07
"a283623"	4.05372081067887e-09	3.64393036525466e-09
"a283717"	4.9545476574964e-08	3.15807298322071e-07
"a283918"	6.30578792772269e-08	5.18247874169552e-07
"a283985"	4.45909289174676e-07	6.35663408161091e-07
"a28430"	2.2971084593847e-07	3.72490659559365e-07
"a284337"	3.35558000439529e-06	2.48192145989012e-06
"a285770"	2.16198443236207e-07	6.68053900296688e-07
"a2858"	3.78347275663362e-07	5.95175292991595e-07
"a28588"	3.15289396386135e-08	8.90738533728917e-08
"a286168"	3.15289396386135e-08	2.79367994669524e-07
"a286633"	2.25206711704382e-08	6.07321727542444e-08
"a286677"	1.03595087384016e-07	1.49806026127136e-07
"a286985"	2.02686040533944e-07	4.45369266864459e-07
"a287363"	5.81033316197305e-07	7.69274188220429e-07
"a287842"	6.30578792772269e-08	2.1053819888138e-07
"a287981"	1.08099221618103e-07	4.53466889898358e-07
"a288238"	4.05372081067887e-09	3.64393036525466e-08
"a28830"	4.50413423408764e-08	1.21464345508489e-07
"a288372"	4.50413423408764e-07	1.0364957483391e-06
"a288891"	5.40496108090517e-08	1.70050083711884e-07
"a288915"	4.9545476574964e-08	9.7171476406791e-08
"a289114"	4.68880373768523e-06	5.00837984646668e-06
"a289256"	2.74752188279346e-07	3.92734717144114e-07
"a289416"	1.35124027022629e-08	2.1863582191528e-07
"a28946"	1.25214931707636e-06	1.67620796801714e-06
"a290291"	3.15289396386135e-08	1.33610780059338e-07
"a291"	3.04929887647733e-06	3.13378011411901e-06
"a291043"	4.05372081067887e-09	5.26345497203451e-08
"a291092"	7.20661477454022e-08	8.09762303389925e-09
"a291428"	1.26115758554454e-07	2.59123937084776e-07
"a291441"	4.9545476574964e-08	2.06489387364431e-07
"a291674"	4.05372081067887e-09	3.64393036525466e-09
"a291966"	4.36901020706501e-07	7.93567057322126e-07
"a292014"	1.03595087384016e-07	2.71270371635625e-07
"a292219"	2.70248054045258e-08	1.82196518262733e-07
"a292366"	5.85537450431393e-08	4.21076397762761e-07
"a292401"	6.30578792772269e-08	7.69274188220429e-08
"a292425"	5.85537450431393e-08	2.59123937084776e-07
"a292439"	4.50413423408764e-08	1.17415533991539e-07
"a292622"	4.24289444851055e-06	5.40516337512775e-06
"a292636"	2.70248054045258e-08	1.78147706745783e-07
"a292974"	1.02243847113789e-06	8.98836156762817e-07
"a293049"	4.05372081067887e-08	8.90738533728917e-08
"a293276"	1.80165369363506e-08	6.07321727542444e-08
"a293850"	2.20702577470294e-07	3.40100167423768e-07
"a293902"	9.9090953149928e-08	1.49806026127136e-07
"a293965"	1.6395048612079e-06	2.08513793122906e-06
"a294522"	4.05372081067887e-09	3.64393036525466e-09
"a29510"	2.88264590981609e-07	9.19080214347565e-07
"a295322"	5.07615928181677e-06	5.54687177822099e-06
"a295382"	1.35124027022629e-08	3.64393036525466e-08
"a295408"	1.96380252606221e-06	2.61148342843251e-06
"a295506"	3.2429766485431e-07	4.89906193550904e-07
"a295996"	9.00826846817528e-09	1.29561968542388e-07
"a296126"	2.61239785577083e-07	7.61176565186529e-07
"a296149"	1.44132295490804e-07	4.25125209279711e-07
"a296385"	2.4772738287482e-07	3.2390492135597e-07
"a296477"	4.05372081067887e-09	1.13366722474589e-07
"a296789"	6.30578792772269e-08	1.98391764330532e-07
"a296810"	8.15248296369862e-07	2.05274743909346e-06
"a296839"	4.99958899983728e-07	8.34055172491623e-07
"a297303"	2.32863739902331e-06	2.19850465370365e-06
"a297451"	8.9632271258344e-07	1.40088878486457e-06
"a297471"	4.54917557642851e-07	5.95175292991595e-07
"a29752"	9.45868189158404e-08	3.60344225008517e-07
"a297873"	1.03595087384016e-07	1.17415533991539e-07
"a297921"	4.50413423408764e-09	9.31226648898413e-08
"a298438"	8.10744162135775e-08	2.55075125567826e-07
"a299135"	6.00851506827291e-06	5.44565149029724e-06
"a299706"	5.40496108090517e-08	2.67221560118675e-07
"a299820"	1.66652966661243e-07	1.53854837644086e-07
"a300299"	2.70248054045258e-08	3.64393036525466e-08
"a30060"	1.44132295490804e-07	2.06489387364431e-07
"a301872"	4.50413423408764e-08	3.64393036525466e-08
"a302045"	4.05372081067887e-09	4.85857382033955e-08
"a302321"	7.02644940517672e-07	7.20688450017033e-07
"a302681"	2.11694309002119e-07	4.49418078381408e-07
"a302917"	4.50413423408764e-09	1.70050083711884e-07
"a303467"	2.4772738287482e-07	3.88685905627164e-07
"a303654"	2.61239785577083e-07	4.57515701415308e-07
"a303671"	6.30578792772269e-08	3.44148978940718e-07
"a30379"	1.89173637831681e-07	1.01220287923741e-07
"a30380"	5.85537450431393e-08	1.49806026127136e-07
"a304047"	4.9545476574964e-08	1.21464345508489e-07
"a30405"	1.35124027022629e-08	1.70050083711884e-07
"a304307"	1.35124027022629e-08	8.90738533728917e-08
"a304506"	5.40496108090517e-08	1.90294141296632e-07
"a304521"	4.05372081067887e-08	1.74098895228834e-07
"a304726"	6.30578792772269e-08	3.48197790457668e-07
"a304814"	3.60330738727011e-08	7.28786073050932e-08
"a305054"	1.80165369363506e-08	8.09762303389925e-09
"a305544"	3.95913399176303e-06	4.57515701415307e-06
"a305595"	1.39628161256717e-07	2.46977502533927e-07
"a305955"	9.00826846817528e-09	3.64393036525466e-09
"a306119"	1.66652966661243e-07	2.63172748601726e-07
"a306321"	1.80165369363506e-08	1.74098895228834e-07
"a306823"	4.50413423408764e-09	2.02440575847481e-08
"a307125"	1.80165369363506e-08	1.53854837644086e-07
"a307382"	5.81033316197305e-07	8.13811114906874e-07
"a307468"	1.00892606843563e-06	1.38469353879677e-06
"a307559"	4.97706832866684e-06	5.28774784113621e-06
"a307566"	4.50413423408764e-09	6.07321727542444e-08
"a307707"	3.60330738727011e-08	1.0931791095764e-07
"a307729"	2.70248054045258e-08	8.90738533728917e-08
"a307844"	3.15289396386135e-08	1.25513157025438e-07
"a308252"	4.05372081067887e-09	1.21464345508489e-08
"a308280"	2.20702577470294e-07	3.36051355906819e-07
"a308876"	3.60330738727011e-08	2.26733444949179e-07
"a309027"	1.98181906299856e-07	2.55075125567826e-07
"a309178"	2.25206711704382e-07	3.11758486805121e-07
"a309480"	1.98181906299856e-07	4.2917402079666e-07
"a309597"	1.43231468643987e-06	1.6316710413307e-06
"a30967"	9.45868189158404e-08	2.38879879500028e-07
"a309671"	2.25206711704382e-08	1.21464345508489e-07
"a309937"	1.52690150535571e-06	2.15801653853415e-06
"a310301"	3.60330738727011e-08	1.21464345508489e-07
"a310315"	2.67995986928214e-06	3.47388028154278e-06
"a310453"	3.10785262152047e-07	7.12590826983134e-07
"a310488"	9.45868189158404e-08	1.13366722474589e-07
"a310490"	7.29669745922197e-07	1.05673980592385e-06
"a310503"	6.43190368627715e-06	7.45386200270426e-06
"a31054"	2.70248054045258e-08	6.88297957881436e-08
"a310640"	6.75620135113146e-08	2.83416806186474e-07
"a311033"	1.17107490086279e-07	3.96783528661063e-07
"a311659"	9.00826846817528e-09	6.4780984271194e-08
"a311781"	5.41396934937334e-06	4.23505684672931e-06
"a312145"	5.49504376558692e-07	6.4376103119499e-07
"a312161"	8.55785504476651e-08	1.41708403093237e-07
"a31251"	6.30578792772269e-08	2.1053819888138e-07
"a312596"	4.05372081067887e-08	3.52246601974617e-07
"a31300"	4.05372081067887e-08	2.63172748601726e-07
"a313242"	1.47285189454666e-06	2.20660227673755e-06
"a313468"	5.31487839622341e-07	1.21059464356794e-06
"a313626"	2.65743919811171e-07	3.2795373287292e-07
"a313719"	2.25206711704382e-07	5.95175292991595e-07
"a313835"	3.15289396386135e-08	1.61952460677985e-07
"a313859"	8.06240027901687e-07	1.70859846015274e-06
"a313945"	4.05372081067887e-08	1.33610780059338e-07
"a314966"	4.80140709353742e-06	4.99623341191584e-06
"a314982"	1.35124027022629e-08	3.64393036525466e-09
"a315300"	1.80165369363506e-08	1.37659591576287e-07
"a316411"	8.78306175647089e-07	1.12152079019505e-06
"a317025"	6.20219284033868e-06	6.09346133300918e-06
"a317165"	4.05372081067887e-08	5.66833612372947e-08
"a317295"	3.65285286384507e-06	5.08935607680568e-06
"a317494"	5.85537450431393e-08	1.78147706745783e-07
"a317692"	4.50413423408764e-08	2.51026314050877e-07
"a31775"	4.50413423408764e-08	3.96783528661063e-07
"a318202"	1.39628161256717e-07	2.75319183152574e-07
"a318263"	2.12144722425528e-06	3.17021941777156e-06
"a318430"	7.47686282858548e-07	4.3322283231361e-07
"a318444"	4.9545476574964e-08	1.25513157025438e-07
"a319186"	3.60330738727011e-08	2.63172748601726e-07
"a319328"	1.51338910265345e-06	2.18230940763585e-06
"a319383"	4.9545476574964e-08	5.14199062652602e-07
"a319650"	4.05372081067887e-09	8.09762303389925e-08
"a319804"	6.75620135113146e-08	3.2390492135597e-07
"a320225"	4.86446497281465e-07	5.62784800855998e-07
"a32041"	6.30578792772269e-08	7.28786073050932e-08
"a320758"	1.06747981347877e-06	1.40493759638152e-06
"a321199"	1.84669503597593e-07	3.07709675288171e-07
"a321330"	4.1888448377015e-07	1.04864218288995e-06
"a321444"	9.00826846817528e-08	4.45369266864459e-08
"a321730"	1.54041390805797e-06	1.65191509891545e-06
"a322075"	2.05388521074396e-06	2.170162973085e-06
"a322475"	7.65702819794898e-07	8.34055172491623e-07
"a32255"	9.00826846817528e-09	2.83416806186474e-08
"a322749"	4.05372081067887e-09	9.31226648898413e-08
"a32276"	6.75620135113146e-08	2.83416806186474e-07
"a322999"	2.43223248640732e-07	9.6766595255096e-07
"a323070"	3.53124123952471e-06	4.3079354540344e-06
"a323142"	8.55785504476651e-08	1.49806026127136e-07
"a32334"	5.40496108090517e-08	8.09762303389925e-08
"a323370"	4.09876215301975e-07	8.54299230076371e-07
