"ID"	"R3.D10"	"R3.D21"
"a18902"	2.74752188279346e-07	4.04881151694962e-08
"a189026"	2.20702577470294e-07	2.83416806186474e-08
"a189427"	3.06281127917959e-07	1.0526909944069e-07
"a189730"	2.02686040533944e-06	1.31181493149168e-06
"a189865"	7.20661477454022e-08	3.64393036525466e-09
"a189915"	1.39628161256717e-07	1.61952460677985e-08
"a189927"	1.5314056395898e-07	3.64393036525466e-09
"a190274"	5.7202504772913e-07	4.04881151694962e-09
"a190424"	2.92768725215696e-07	1.37659591576287e-07
"a190638"	2.88264590981609e-07	3.64393036525466e-09
"a19074"	1.03595087384016e-07	8.09762303389925e-09
"a191010"	1.48636429724892e-07	2.42928691016977e-08
"a191094"	7.74711088263074e-07	2.42928691016977e-07
"a191783"	2.2971084593847e-07	5.66833612372947e-08
"a191930"	5.85537450431393e-07	2.1053819888138e-07
"a192196"	7.61198685560811e-07	3.2795373287292e-07
"a192339"	4.7743822881329e-07	1.49806026127136e-07
"a192383"	3.73843141429274e-07	6.4780984271194e-08
"a192394"	9.9090953149928e-08	1.61952460677985e-08
"a192447"	1.38727334409899e-06	1.044593371373e-06
"a192503"	3.46818336024748e-07	1.66001272194935e-07
"a192822"	3.33305933322485e-07	2.42928691016977e-08
"a192887"	2.2971084593847e-07	4.04881151694962e-08
"a193081"	7.65702819794898e-08	8.09762303389925e-09
"a193381"	9.45868189158404e-08	2.42928691016977e-08
"a193383"	6.4859532970862e-07	1.61952460677985e-07
"a193501"	4.86446497281465e-07	4.85857382033955e-08
"a193602"	1.75661235129418e-07	3.2390492135597e-08
"a193731"	9.00826846817528e-08	4.04881151694962e-09
"a19374"	1.66652966661243e-07	4.04881151694962e-09
"a193828"	2.88264590981609e-07	2.83416806186474e-08
"a19404"	7.65702819794898e-08	3.64393036525466e-08
"a194175"	5.40496108090517e-08	3.64393036525466e-09
"a19463"	8.10744162135775e-08	4.85857382033955e-08
"a194708"	1.03595087384016e-07	4.04881151694962e-09
"a194938"	3.91859678365625e-07	2.02440575847481e-08
"a194965"	2.20702577470294e-07	3.64393036525466e-09
"a194971"	5.76529181963218e-07	2.06489387364431e-07
"a194990"	3.37810067556573e-07	7.28786073050932e-08
"a195398"	3.55826604492923e-07	1.37659591576287e-07
"a195463"	2.13045549272345e-06	1.6235734182968e-06
"a195828"	2.92768725215696e-07	3.64393036525466e-08
"a19583"	4.45909289174676e-07	1.41708403093237e-07
"a195953"	4.50413423408764e-09	1.21464345508489e-08
"a196055"	4.36901020706501e-07	1.0526909944069e-07
"a196177"	1.17107490086279e-07	1.21464345508489e-08
"a196271"	2.25206711704382e-07	4.85857382033955e-08
"a196289"	9.9090953149928e-08	2.42928691016977e-08
"a196385"	4.14380349536063e-07	2.42928691016977e-07
"a196462"	4.86446497281465e-07	1.49806026127136e-07
"a196905"	8.42273101774388e-07	5.62784800855998e-07
"a196940"	5.54008510792779e-07	1.17415533991539e-07
"a197104"	1.17107490086279e-07	8.50250418559421e-08
"a197240"	1.66652966661243e-07	6.07321727542444e-08
"a197415"	2.70248054045258e-07	3.64393036525466e-09
"a197564"	5.26983705388254e-07	1.0931791095764e-07
"a197600"	4.14380349536063e-07	2.22684633432229e-07
"a197656"	3.55826604492923e-07	3.64393036525466e-08
"a197834"	2.20702577470294e-07	4.45369266864459e-08
"a19793"	1.44132295490804e-07	3.64393036525466e-09
"a19817"	7.20661477454022e-08	2.02440575847481e-08
"a198327"	4.63925826111027e-07	5.66833612372947e-08
"a198614"	1.93677772065768e-07	3.2390492135597e-08
"a198747"	3.15289396386135e-07	2.02440575847481e-07
"a198931"	6.65260626374744e-06	6.4780984271194e-06
"a199046"	2.20702577470294e-07	6.4780984271194e-08
"a199114"	1.93677772065768e-07	3.64393036525466e-09
"a199397"	8.78306175647089e-07	4.21076397762761e-07
"a199533"	9.86405397265193e-07	2.59123937084776e-07
"a19960"	3.46818336024748e-07	1.33610780059338e-07
"a200023"	1.89173637831681e-07	6.07321727542444e-08
"a200381"	2.4772738287482e-07	2.02440575847481e-08
"a200692"	6.71116000879058e-07	3.48197790457668e-07
"a200915"	2.43223248640732e-07	1.21464345508489e-08
"a20098"	8.55785504476651e-08	3.64393036525466e-08
"a201015"	1.50438083418527e-06	1.01625169075436e-06
"a201024"	2.56735651342995e-07	8.09762303389925e-09
"a20136"	7.20661477454022e-08	3.64393036525466e-09
"a201680"	3.15289396386135e-07	8.09762303389925e-09
"a201944"	1.80165369363506e-07	4.04881151694962e-09
"a202797"	2.97272859449784e-07	4.85857382033955e-08
"a202864"	3.69339007195186e-07	6.07321727542444e-08
"a203035"	4.05372081067887e-09	4.04881151694962e-09
"a203395"	1.5314056395898e-07	5.66833612372947e-08
"a203512"	1.12603355852191e-07	3.64393036525466e-09
"a20388"	6.75620135113146e-08	2.42928691016977e-08
"a203911"	4.9545476574964e-08	4.04881151694962e-09
"a204068"	1.17107490086279e-07	2.42928691016977e-08
"a204804"	2.4772738287482e-07	6.07321727542444e-08
"a205032"	2.16198443236207e-07	1.21464345508489e-08
"a205106"	4.05372081067887e-07	6.4780984271194e-08
"a205130"	4.23388618004238e-07	1.41708403093237e-07
"a205154"	3.42314201790661e-07	1.01220287923741e-07
"a205180"	1.57644698193067e-07	1.21464345508489e-08
"a205260"	2.16198443236207e-07	6.88297957881436e-08
"a205687"	2.2971084593847e-07	2.83416806186474e-08
"a205695"	3.37810067556573e-07	5.26345497203451e-08
"a205747"	5.85537450431393e-08	3.64393036525466e-09
"a205855"	1.17107490086279e-07	2.02440575847481e-08
"a206025"	2.38719114406645e-07	4.85857382033955e-08
"a206447"	4.71132440885567e-06	3.25119564811055e-06
"a206600"	1.84669503597593e-07	2.42928691016977e-08
"a206760"	1.08099221618103e-06	5.58735989339048e-07
"a206865"	1.30169479365133e-06	1.05673980592385e-06
"a206991"	6.84628403581321e-07	4.12978774728862e-07
"a207138"	1.17107490086279e-07	3.64393036525466e-08
"a207240"	4.36901020706501e-07	1.33610780059338e-07
"a207292"	3.15289396386135e-08	4.04881151694962e-09
"a207472"	3.51322470258836e-07	6.4780984271194e-08
"a207585"	2.11694309002119e-07	9.7171476406791e-08
"a207989"	1.66652966661243e-07	4.04881151694962e-09
"a208031"	1.06297567924468e-06	3.84637094110214e-07
"a20842"	4.14380349536063e-07	4.45369266864459e-08
"a209280"	3.60330738727011e-08	1.61952460677985e-08
"a209366"	3.10785262152047e-07	3.64393036525466e-08
"a209710"	8.46777236008476e-07	5.4254074327125e-07
"a209831"	7.65702819794898e-08	2.83416806186474e-08
"a209915"	2.70248054045258e-08	8.09762303389925e-09
"a210019"	1.57644698193067e-07	1.61952460677985e-08
"a210100"	1.64851312967608e-06	8.94787345245867e-07
"a210114"	1.26566171977863e-06	7.5307894215263e-07
"a210125"	1.08099221618103e-07	4.04881151694962e-09
"a211056"	5.40496108090517e-08	4.04881151694962e-09
"a211139"	1.48636429724892e-07	1.21464345508489e-08
"a211176"	1.84669503597593e-07	2.71270371635625e-07
"a211299"	2.07190174768031e-07	6.4780984271194e-08
"a211305"	3.60330738727011e-07	2.02440575847481e-08
"a211402"	2.61239785577083e-07	9.31226648898413e-08
"a211453"	1.42330641797169e-06	6.03272916025494e-07
"a211594"	3.04929887647733e-06	2.00821051240701e-06
"a21165"	1.44132295490804e-07	9.31226648898413e-08
"a211686"	2.97272859449784e-07	8.09762303389925e-08
"a212031"	1.98181906299856e-07	2.02440575847481e-08
"a212437"	9.99917799967456e-07	2.51026314050877e-07
"a212476"	7.18859823760387e-06	6.04082678328884e-06
"a212543"	1.12603355852191e-07	3.64393036525466e-09
"a213099"	6.30578792772269e-08	3.64393036525466e-09
"a213335"	1.66652966661243e-07	5.26345497203451e-08
"a213689"	3.06281127917959e-07	7.69274188220429e-08
"a214023"	1.80165369363506e-08	3.64393036525466e-09
"a214295"	3.64834872961099e-07	6.4780984271194e-08
"a214627"	3.67086940078142e-06	2.1053819888138e-06
"a214779"	2.02686040533944e-07	3.64393036525466e-08
"a214959"	2.34214980172557e-07	3.2390492135597e-08
"a215068"	6.62107732410883e-07	1.33610780059338e-07
"a215378"	9.00826846817528e-08	1.61952460677985e-08
"a215414"	3.96363812599712e-07	1.0526909944069e-07
"a215622"	4.05372081067887e-07	1.49806026127136e-07
"a216208"	2.52231517108908e-07	7.69274188220429e-08
"a216263"	6.57603598176795e-07	2.38879879500028e-07
"a216320"	2.52231517108908e-07	7.28786073050932e-08
"a216357"	1.30619892788542e-07	4.04881151694962e-09
"a216387"	1.39628161256717e-07	3.2390492135597e-08
"a217004"	1.5314056395898e-07	3.64393036525466e-08
"a217254"	2.07190174768031e-07	4.85857382033955e-08
"a217402"	1.1665707666287e-06	7.12590826983134e-07
"a217428"	5.40496108090517e-08	4.04881151694962e-09
"a217579"	9.00826846817528e-08	3.64393036525466e-08
"a217830"	3.2429766485431e-07	7.69274188220429e-08
"a218011"	2.43223248640732e-07	3.2390492135597e-08
"a218299"	5.85537450431393e-08	3.64393036525466e-09
"a218425"	3.60330738727011e-08	3.64393036525466e-09
"a218469"	6.44091195474532e-07	1.57903649161035e-07
"a218895"	1.80165369363506e-07	3.2390492135597e-08
"a219133"	2.25206711704382e-08	4.04881151694962e-09
"a21923"	3.60330738727011e-08	3.2390492135597e-08
"a219265"	2.83760456747521e-07	8.50250418559421e-08
"a219301"	2.52231517108908e-07	9.7171476406791e-08
"a219471"	2.38719114406645e-07	1.74098895228834e-07
"a219560"	1.21611624320366e-07	1.61952460677985e-08
"a219830"	5.26983705388254e-07	2.46977502533927e-07
"a219883"	1.57644698193067e-07	5.66833612372947e-08
"a219894"	4.72934094579202e-07	3.2390492135597e-08
"a219987"	4.05372081067887e-08	3.64393036525466e-09
"a220049"	2.52231517108908e-07	6.07321727542444e-08
"a220563"	1.80165369363506e-07	2.02440575847481e-08
"a220669"	5.40496108090517e-08	8.09762303389925e-09
"a220922"	8.10744162135775e-08	1.21464345508489e-08
"a221084"	5.63016779260955e-07	2.55075125567826e-07
"a221265"	3.73843141429274e-07	4.04881151694962e-08
"a221610"	2.33764566749148e-06	1.27537562783913e-06
"a221721"	8.10744162135775e-08	6.07321727542444e-08
"a221767"	1.85570330444411e-06	1.66811034498325e-06
"a221942"	1.5314056395898e-07	1.21464345508489e-07
"a221964"	2.11694309002119e-07	1.21464345508489e-08
"a222078"	1.3107030621195e-06	6.59956277262789e-07
"a222255"	4.81942363047377e-07	1.90294141296632e-07
"a222453"	2.52231517108908e-07	6.07321727542444e-08
"a222574"	7.11653208985847e-07	3.52246601974617e-07
"a222904"	2.38719114406645e-07	6.07321727542444e-08
"a223020"	5.94545718899568e-07	2.38879879500028e-07
"a223032"	3.2429766485431e-07	6.07321727542444e-08
"a223103"	1.17107490086279e-07	1.21464345508489e-08
"a223193"	2.52231517108908e-07	4.45369266864459e-08
"a223237"	2.92768725215696e-07	8.90738533728917e-08
"a223614"	1.89173637831681e-07	7.28786073050932e-08
"a223758"	2.34214980172557e-07	1.21464345508489e-08
"a223796"	3.78347275663362e-07	4.45369266864459e-08
"a223946"	1.25665345131045e-06	3.72490659559365e-07
"a224212"	1.03595087384016e-07	3.64393036525466e-09
"a224385"	4.14380349536063e-07	2.59123937084776e-07
"a225156"	2.16198443236207e-07	1.21464345508489e-08
"a225373"	9.32355786456141e-07	4.2917402079666e-07
"a225757"	5.85537450431393e-08	3.64393036525466e-09
"a225847"	3.73843141429274e-07	8.50250418559421e-08
"a225860"	2.61239785577083e-07	3.64393036525466e-09
"a226063"	7.73810261416256e-06	6.84654027516181e-06
"a226263"	2.16198443236207e-07	3.64393036525466e-08
"a226472"	1.44132295490804e-07	2.02440575847481e-08
"a226693"	4.45909289174676e-07	1.53854837644086e-07
"a226696"	8.55785504476651e-08	3.64393036525466e-09
"a227750"	8.55785504476651e-08	2.02440575847481e-08
"a227876"	6.75620135113146e-08	1.61952460677985e-08
"a22794"	2.83760456747521e-07	3.64393036525466e-08
"a228186"	3.2429766485431e-07	6.88297957881436e-08
"a228201"	1.66652966661243e-07	5.66833612372947e-08
"a228377"	3.10785262152047e-07	1.37659591576287e-07
"a228520"	2.79256322513434e-07	9.7171476406791e-08
"a228590"	8.55785504476651e-08	4.04881151694962e-09
"a22863"	1.41429814950352e-06	6.07321727542444e-07
"a228644"	4.23388618004238e-07	5.66833612372947e-08
"a22899"	1.5314056395898e-07	3.64393036525466e-09
"a228996"	6.30578792772269e-08	3.64393036525466e-09
"a229143"	1.80165369363506e-08	3.64393036525466e-09
"a229497"	5.16173783226443e-06	4.24315446976321e-06
"a22954"	7.65702819794898e-08	4.04881151694962e-09
"a230326"	4.23388618004238e-07	2.42928691016977e-07
"a230722"	1.80165369363506e-07	8.09762303389925e-08
"a230779"	1.98181906299856e-07	3.64393036525466e-09
"a230876"	7.65702819794898e-08	3.64393036525466e-08
"a230902"	4.82392776470786e-06	4.09334844363607e-06
"a230931"	1.35124027022629e-07	6.88297957881436e-08
"a231014"	2.16198443236207e-07	4.04881151694962e-08
"a231117"	4.50413423408764e-08	3.64393036525466e-08
"a231122"	3.46818336024748e-07	1.17415533991539e-07
"a231832"	1.97731492876447e-06	1.18225296294929e-06
"a232041"	4.23388618004238e-07	9.31226648898413e-08
"a232092"	1.30619892788542e-07	1.21464345508489e-08
"a232252"	2.2971084593847e-07	2.02440575847481e-08
"a232304"	2.79256322513434e-07	1.21464345508489e-07
"a232572"	7.83719356731249e-07	3.60344225008517e-07
"a232881"	6.89132537815409e-07	5.30394308720401e-07
"a232967"	9.30554132762506e-06	7.23522618078898e-06
"a233227"	2.11694309002119e-07	4.04881151694962e-09
"a23323"	2.16198443236207e-07	1.01220287923741e-07
"a233591"	4.14380349536063e-07	6.4780984271194e-08
"a233614"	9.00826846817528e-09	3.64393036525466e-09
"a233659"	2.34214980172557e-07	3.2390492135597e-08
"a233799"	1.66652966661243e-07	3.64393036525466e-08
"a233826"	3.28801799088398e-07	5.66833612372947e-08
"a233830"	9.45868189158404e-08	1.61952460677985e-08
"a234023"	3.10785262152047e-07	3.2390492135597e-08
"a234145"	1.81967023057141e-06	1.32801017755948e-06
"a234231"	1.35124027022629e-07	1.61952460677985e-08
"a234243"	3.15289396386135e-08	3.64393036525466e-09
"a234262"	7.65702819794898e-08	3.64393036525466e-09
"a234482"	8.55785504476651e-08	6.88297957881436e-08
"a234906"	7.20661477454022e-08	4.04881151694962e-09
"a235494"	3.91859678365625e-07	5.26345497203451e-08
"a235610"	4.86446497281465e-07	1.45757214610186e-07
"a235678"	6.35082927006357e-06	5.49018841698369e-06
"a235908"	9.00826846817528e-08	1.61952460677985e-08
"a235995"	1.39628161256717e-07	3.2390492135597e-08
"a236222"	1.98181906299856e-07	7.28786073050932e-08
"a236405"	1.43231468643987e-06	6.27565785127192e-07
"a236475"	9.00826846817528e-09	3.64393036525466e-09
"a236524"	2.20702577470294e-07	3.2390492135597e-08
"a236547"	4.9545476574964e-08	2.42928691016977e-08
"a236568"	9.9090953149928e-08	4.04881151694962e-09
"a236905"	6.30578792772269e-08	1.21464345508489e-08
"a237236"	1.89173637831681e-07	5.26345497203451e-08
"a23741"	8.10744162135775e-08	3.64393036525466e-09
"a237568"	1.08099221618103e-07	3.64393036525466e-09
"a237651"	2.02686040533944e-07	8.09762303389925e-09
"a237766"	6.6661186664497e-07	1.94342952813582e-07
"a237940"	5.13471302685991e-07	1.90294141296632e-07
"a238724"	9.45868189158404e-08	2.02440575847481e-08
"a238758"	7.65702819794898e-08	3.64393036525466e-09
"a238964"	1.30619892788542e-07	1.21464345508489e-08
"a239291"	1.5314056395898e-07	2.02440575847481e-08
"a239477"	1.35124027022629e-08	4.04881151694962e-09
"a239690"	4.63925826111027e-07	9.31226648898413e-08
"a239719"	1.72057927742148e-06	1.20654583205099e-06
"a239773"	5.13471302685991e-07	1.01220287923741e-07
"a239931"	9.00826846817528e-08	4.04881151694962e-09
"a240107"	1.39628161256717e-07	3.64393036525466e-09
"a240143"	1.8962405125509e-06	1.53854837644086e-06
"a240579"	3.15289396386135e-07	4.85857382033955e-08
"a240641"	4.36901020706501e-07	1.29561968542388e-07
"a241060"	5.13471302685991e-07	1.13366722474589e-07
"a241068"	1.21611624320366e-07	4.04881151694962e-08
"a24131"	2.65743919811171e-07	6.07321727542444e-08
"a242544"	4.05372081067887e-08	2.83416806186474e-08
"a242619"	1.21611624320366e-07	2.83416806186474e-08
"a242934"	2.94570378909332e-06	1.52640194189001e-06
"a2433"	6.30578792772269e-08	4.04881151694962e-09
"a243379"	1.60797592156929e-06	8.17859926423824e-07
"a243385"	1.47735602878075e-06	5.91126481474645e-07
"a243454"	2.61239785577083e-07	2.83416806186474e-08
"a243493"	8.55785504476651e-08	4.85857382033955e-08
"a24369"	7.47686282858548e-07	2.95563240737323e-07
"a243743"	1.34223200175812e-06	5.87077669957696e-07
"a244103"	4.50413423408764e-08	1.21464345508489e-08
"a244182"	1.26115758554454e-07	9.7171476406791e-08
"a244234"	4.50413423408764e-08	2.02440575847481e-08
"a244243"	4.05372081067887e-08	3.64393036525466e-09
"a244333"	2.25206711704382e-07	2.42928691016977e-08
"a244668"	1.89173637831681e-07	2.83416806186474e-08
"a245173"	1.08099221618103e-07	2.02440575847481e-08
"a245559"	3.69339007195186e-07	1.21464345508489e-07
"a245907"	7.07149074751759e-07	2.75319183152574e-07
"a245978"	7.20661477454022e-08	4.04881151694962e-09
"a246430"	4.99958899983728e-07	2.26733444949179e-07
"a246644"	1.48636429724892e-07	2.02440575847481e-08
"a246753"	7.20661477454022e-08	3.2390492135597e-08
"a247291"	3.60330738727011e-08	3.64393036525466e-09
"a247311"	1.98181906299856e-07	2.02440575847481e-08
"a247408"	9.00826846817528e-08	4.04881151694962e-09
"a24759"	9.05330981051615e-07	3.92734717144114e-07
"a2476"	1.48636429724892e-07	1.61952460677985e-08
"a248354"	7.61198685560811e-07	4.21076397762761e-07
"a248376"	3.44566268907704e-06	2.22279752280534e-06
"a248522"	4.45909289174676e-07	1.25513157025438e-07
"a248606"	1.93677772065768e-07	1.21464345508489e-08
"a248898"	2.83760456747521e-07	1.0526909944069e-07
"a248976"	2.38719114406645e-07	6.07321727542444e-08
"a249075"	6.08058121601831e-07	5.26345497203451e-08
"a249178"	4.09876215301975e-07	1.61952460677985e-07
"a24923"	2.79256322513434e-07	1.13366722474589e-07
"a249364"	1.17107490086279e-07	3.64393036525466e-09
"a249590"	4.50413423408764e-08	3.64393036525466e-09
"a249711"	4.05372081067887e-09	4.04881151694962e-09
"a250426"	4.96355592596458e-06	2.87465617703423e-06
"a250663"	3.15289396386135e-08	3.64393036525466e-09
"a250674"	1.98181906299856e-07	1.21464345508489e-08
"a250873"	1.03595087384016e-07	2.83416806186474e-08
"a251284"	2.61239785577083e-07	1.61952460677985e-08
"a251387"	4.9545476574964e-08	4.04881151694962e-09
"a251530"	5.40496108090517e-08	3.64393036525466e-09
"a251564"	1.30619892788542e-07	2.02440575847481e-08
"a251696"	6.6661186664497e-07	1.70050083711884e-07
"a251947"	3.69339007195186e-07	1.0931791095764e-07
"a252167"	4.9545476574964e-08	3.64393036525466e-09
"a252186"	6.62107732410883e-07	1.94342952813582e-07
"a252515"	3.64834872961099e-07	9.31226648898413e-08
"a252527"	9.9090953149928e-08	2.83416806186474e-08
"a252534"	1.62148832427155e-07	4.04881151694962e-09
"a25289"	1.80165369363506e-08	3.64393036525466e-09
"a253229"	6.5580194448316e-06	6.23516973610242e-06
"a253289"	3.73843141429274e-07	8.90738533728917e-08
"a253391"	1.03595087384016e-07	3.64393036525466e-09
"a253586"	5.85537450431393e-08	1.61952460677985e-08
"a253944"	3.00876166837054e-06	2.23494395735619e-06
"a254045"	1.02694260537198e-06	3.07709675288171e-07
"a254182"	1.62148832427155e-07	4.04881151694962e-09
"a255299"	1.5314056395898e-07	1.21464345508489e-08
"a255410"	1.26115758554454e-07	4.04881151694962e-08
"a255592"	1.98181906299856e-07	1.61952460677985e-08
"a255653"	3.10785262152047e-07	9.31226648898413e-08
"a255840"	9.00826846817528e-07	4.98003816584804e-07
"a256240"	3.06281127917959e-07	7.69274188220429e-08
"a256299"	5.17975436920078e-07	1.33610780059338e-07
"a256365"	2.02686040533944e-07	4.45369266864459e-08
"a256399"	1.94578598912586e-06	1.34015661211033e-06
"a256626"	2.23405058010747e-06	2.03250338150871e-06
"a256713"	4.23388618004238e-06	3.08519437591561e-06
"a257256"	1.23413278014001e-06	6.15419350576343e-07
"a257348"	2.43223248640732e-07	1.01220287923741e-07
"a257375"	4.05372081067887e-08	1.61952460677985e-08
"a257426"	3.01776993683872e-07	1.13366722474589e-07
"a258171"	4.81942363047377e-07	2.71270371635625e-07
"a258183"	5.58512645026867e-07	8.50250418559421e-08
"a258290"	1.21611624320366e-07	5.26345497203451e-08
"a258630"	6.03553987367743e-07	4.45369266864459e-07
"a258729"	1.5314056395898e-07	1.21464345508489e-08
"a258807"	4.27892752238326e-07	4.45369266864459e-08
"a25913"	4.008679468338e-07	9.7171476406791e-08
"a259293"	8.82810309881177e-07	3.03660863771222e-07
"a260038"	2.65743919811171e-07	4.45369266864459e-08
"a260203"	1.75210821706009e-06	1.24298513570353e-06
"a26024"	4.50413423408764e-09	1.61952460677985e-08
"a26070"	1.17107490086279e-07	3.64393036525466e-09
"a261443"	1.26115758554454e-07	1.61952460677985e-08
"a261557"	5.85537450431393e-08	3.64393036525466e-09
"a261751"	6.21570524304094e-07	2.22684633432229e-07
"a262032"	7.65702819794898e-08	3.64393036525466e-09
"a26208"	3.33305933322485e-07	4.85857382033955e-08
"a262404"	8.55785504476651e-08	2.02440575847481e-08
"a262792"	1.5314056395898e-07	3.64393036525466e-08
"a262925"	2.2971084593847e-07	2.42928691016977e-08
"a263109"	2.4772738287482e-07	1.53854837644086e-07
"a263166"	5.99049853133656e-07	3.2390492135597e-07
"a263448"	2.79256322513434e-07	7.69274188220429e-08
"a263562"	9.45868189158404e-08	4.04881151694962e-08
"a263619"	8.10744162135775e-08	8.09762303389925e-09
"a264140"	2.38719114406645e-07	1.61952460677985e-08
"a264145"	5.85537450431393e-07	3.72490659559365e-07
"a264394"	8.10744162135775e-08	3.64393036525466e-09
"a264423"	1.03595087384016e-07	8.09762303389925e-09
"a264600"	3.2429766485431e-07	1.61952460677985e-08
"a264683"	5.94095305476159e-06	4.54276652201748e-06
"a26495"	5.81033316197305e-07	8.90738533728917e-08
"a265494"	1.1665707666287e-06	4.89906193550904e-07
"a265517"	6.75620135113146e-08	1.61952460677985e-08
"a26564"	2.11694309002119e-07	2.83416806186474e-08
"a266067"	3.60330738727011e-08	1.21464345508489e-08
"a266372"	6.75620135113146e-08	1.61952460677985e-08
"a26647"	1.35124027022629e-07	1.61952460677985e-08
"a26651"	2.74752188279346e-07	8.09762303389925e-08
"a266626"	1.08099221618103e-07	2.83416806186474e-08
"a26665"	2.02686040533944e-07	2.42928691016977e-08
"a266863"	1.08099221618103e-07	4.04881151694962e-08
"a26705"	1.39628161256717e-07	5.26345497203451e-08
"a26711"	6.75620135113146e-08	1.61952460677985e-08
"a267199"	9.9090953149928e-08	4.45369266864459e-08
"a267369"	3.37810067556573e-07	7.28786073050932e-08
"a267390"	6.75620135113146e-08	2.02440575847481e-08
"a26741"	6.75620135113146e-08	2.02440575847481e-08
"a267420"	2.11694309002119e-07	2.42928691016977e-08
"a267475"	1.21611624320366e-07	3.64393036525466e-08
"a267612"	2.92768725215696e-07	1.41708403093237e-07
"a26766"	5.11219235568947e-06	4.30388664251745e-06
"a26787"	5.85537450431393e-08	3.64393036525466e-09
"a267941"	1.3467361359922e-06	5.22296685686501e-07
"a26797"	1.7115710089533e-07	6.88297957881436e-08
"a268267"	2.06289347921214e-06	1.70454964863579e-06
"a26850"	3.06281127917959e-07	8.50250418559421e-08
"a268815"	1.30619892788542e-07	1.21464345508489e-08
"a268868"	2.63942266117536e-06	1.67215915650019e-06
"a269307"	1.75661235129418e-07	1.21464345508489e-08
"a269555"	5.85537450431393e-08	4.04881151694962e-09
"a269670"	2.63041439270718e-06	1.83816042869513e-06
"a2699"	2.43223248640732e-07	5.66833612372947e-08
"a270098"	4.50413423408764e-09	1.61952460677985e-08
"a270159"	4.90950631515553e-07	6.07321727542444e-08
"a270237"	1.44132295490804e-06	1.6316710413307e-06
"a270368"	3.14388569539317e-06	1.88674616689852e-06
"a270571"	3.60330738727011e-07	8.90738533728917e-08
"a270658"	1.17107490086279e-07	1.61952460677985e-08
"a271242"	2.34214980172557e-07	9.7171476406791e-08
"a271584"	2.65743919811171e-07	4.85857382033955e-08
"a271793"	6.89132537815409e-07	8.50250418559421e-08
"a272012"	1.08099221618103e-07	4.04881151694962e-09
"a272428"	4.27892752238326e-07	2.83416806186474e-07
"a272442"	9.00826846817528e-09	1.21464345508489e-08
"a272538"	1.62148832427155e-07	3.2390492135597e-08
"a27256"	7.11653208985847e-07	2.26733444949179e-07
"a272746"	3.69339007195186e-07	5.26345497203451e-08
"a2728"	1.14405009545826e-06	8.30006360974673e-07
"a272994"	4.99958899983728e-07	1.17415533991539e-07
"a273006"	2.43223248640732e-07	8.09762303389925e-09
"a273084"	6.30578792772269e-08	3.64393036525466e-09
"a273547"	4.94103525479414e-06	3.67632085739026e-06
"a273766"	2.7700425539639e-06	2.46572621382232e-06
"a273794"	4.09876215301975e-07	1.01220287923741e-07
"a273840"	1.80165369363506e-07	3.2390492135597e-08
"a274093"	9.9090953149928e-08	4.04881151694962e-09
"a274828"	3.60330738727011e-07	4.45369266864459e-08
"a275175"	2.34214980172557e-07	8.09762303389925e-08
"a276513"	7.65702819794898e-08	3.64393036525466e-08
"a276584"	3.28801799088398e-07	9.31226648898413e-08
"a276715"	2.79256322513434e-07	2.42928691016977e-08
"a276820"	3.78347275663362e-07	8.50250418559421e-08
"a27684"	6.17066390070006e-07	1.66001272194935e-07
"a276856"	9.00826846817528e-09	3.64393036525466e-09
"a277344"	2.07190174768031e-07	4.04881151694962e-09
"a277355"	1.12603355852191e-06	7.97615868839076e-07
"a277446"	3.69339007195186e-07	7.69274188220429e-08
"a277572"	4.1888448377015e-07	3.52246601974617e-07
"a278012"	1.30619892788542e-07	4.04881151694962e-09
"a278067"	6.62107732410883e-07	2.55075125567826e-07
"a278083"	1.03595087384016e-07	1.61952460677985e-08
"a27811"	1.35124027022629e-07	6.07321727542444e-08
"a278473"	3.37810067556573e-07	1.45757214610186e-07
"a278587"	6.75620135113146e-08	8.09762303389925e-09
"a278639"	1.08099221618103e-07	1.21464345508489e-08
"a279120"	2.34214980172557e-07	2.83416806186474e-08
"a279148"	5.08967168451903e-07	1.25513157025438e-07
"a279516"	2.79256322513434e-07	4.85857382033955e-08
"a279668"	3.60330738727011e-08	3.64393036525466e-09
"a279734"	3.10785262152047e-07	7.28786073050932e-08
"a279845"	2.65743919811171e-07	4.45369266864459e-08
"a28"	3.51322470258836e-07	2.02440575847481e-07
"a280152"	4.14830762959471e-06	3.51436839671227e-06
"a280227"	1.57644698193067e-07	4.04881151694962e-08
"a280234"	1.48636429724892e-07	2.83416806186474e-08
"a281750"	4.05372081067887e-07	1.01220287923741e-07
"a283155"	1.44132295490804e-07	3.64393036525466e-09
"a283564"	5.40496108090517e-07	2.02440575847481e-07
"a283591"	9.05330981051615e-07	3.03660863771222e-07
"a283623"	4.05372081067887e-09	3.64393036525466e-09
"a283704"	7.20661477454022e-08	1.21464345508489e-08
"a283812"	1.30619892788542e-07	5.66833612372947e-08
"a283818"	3.2429766485431e-07	1.61952460677985e-08
"a284087"	7.07149074751759e-07	3.07709675288171e-07
"a284337"	3.35558000439529e-06	2.48192145989012e-06
"a284411"	1.13504182699008e-06	4.93955005067854e-07
"a284458"	3.33305933322485e-07	9.31226648898413e-08
"a284476"	2.20702577470294e-07	2.02440575847481e-08
